id,status_group
44688,functional
10729,functional
41695,functional
13188,functional
72259,functional
57270,functional
20800,functional
23622,functional
35266,functional
38766,functional
20561,functional
73551,functional
53788,functional
60014,functional
11475,functional
42559,functional
1036,functional
16932,functional
59055,functional
14578,functional
35419,functional
44151,functional
31822,functional
41237,functional
11281,functional
1541,functional
70500,functional
15569,functional
46628,functional
62301,functional
49769,functional
11432,functional
40211,functional
53228,functional
4473,functional
810,functional
9782,functional
49348,functional
18020,functional
60237,functional
43148,functional
43905,functional
63317,functional
58293,functional
49620,functional
34086,functional
49367,functional
28057,functional
40217,functional
27534,functional
54624,functional
16715,functional
24933,functional
7313,functional
605,functional
19713,functional
34701,functional
45798,functional
24964,functional
9266,functional
54886,functional
61410,functional
45748,functional
34612,functional
18407,functional
57537,functional
65126,functional
52828,functional
16783,functional
74062,functional
250,functional
22818,functional
46870,functional
14476,functional
65303,functional
55257,functional
4331,functional
45983,functional
7698,functional
56458,functional
64156,functional
934,functional
13489,functional
71512,functional
54921,functional
54786,functional
7740,functional
52370,functional
56297,functional
2118,functional
55797,functional
33494,functional
67357,functional
369,functional
46175,functional
14251,functional
62052,functional
5505,functional
23148,functional
19765,functional
4289,functional
27637,functional
18512,functional
38258,functional
55294,functional
57220,functional
24739,functional
18598,functional
16296,functional
40562,functional
37533,functional
67745,functional
54376,functional
35361,functional
1579,functional
9779,functional
45659,functional
35320,functional
11275,functional
33173,functional
44725,functional
3823,functional
59802,functional
73463,functional
31660,functional
10987,functional
13861,functional
5726,functional
9699,functional
68447,functional
61541,functional
12616,functional
31277,functional
34014,functional
37353,functional
65508,functional
32277,functional
32434,functional
48935,functional
14929,functional
30677,functional
2865,functional
46872,functional
1187,functional
47500,functional
13452,functional
65428,functional
4451,functional
47822,functional
9068,functional
34746,functional
17213,functional
7070,functional
41339,functional
39018,functional
13590,functional
20230,functional
57973,functional
39855,functional
10030,functional
69966,functional
24911,functional
73370,functional
56758,functional
52603,functional
9434,functional
41180,functional
61310,functional
12222,functional
57235,functional
38394,functional
47912,functional
29470,functional
49026,functional
26529,functional
57393,functional
64369,functional
68747,functional
40631,functional
52362,functional
52270,functional
47904,functional
51210,functional
52908,functional
62757,functional
